"Project ID","Cancer Type","Data Source","Accession No.",Country,"Sample ID","Sample Type","Construction Protocol","Transcriptome Analysis","Metabolic Profile"
SKCM-100,Melanoma,"NCBI (GEO)",GSE199994,CAN,SKCM-100-06-1A,PBMC,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
SKCM-100,Melanoma,"NCBI (GEO)",GSE199994,CAN,SKCM-100-07-1A,PBMC,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
SKCM-100,Melanoma,"NCBI (GEO)",GSE199994,CAN,SKCM-100-08-1A,PBMC,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
SKCM-100,Melanoma,"NCBI (GEO)",GSE199994,CAN,SKCM-100-09-1A,PBMC,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
SKCM-100,Melanoma,"NCBI (GEO)",GSE199994,CAN,SKCM-100-10-1A,PBMC,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
CRC-101,"Colorectal Cancer","NCBI (GEO)",GSE201348,USA,CRC-101-01-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
CRC-101,"Colorectal Cancer","NCBI (GEO)",GSE201348,USA,CRC-101-02-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
CRC-101,"Colorectal Cancer","NCBI (GEO)",GSE201348,USA,CRC-101-03-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
CRC-101,"Colorectal Cancer","NCBI (GEO)",GSE201348,USA,CRC-101-04-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
CRC-101,"Colorectal Cancer","NCBI (GEO)",GSE201348,USA,CRC-101-05-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
CRC-101,"Colorectal Cancer","NCBI (GEO)",GSE201348,USA,CRC-101-06-1A,Normal,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
CRC-101,"Colorectal Cancer","NCBI (GEO)",GSE201348,USA,CRC-101-07-1A,Normal,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
CRC-101,"Colorectal Cancer","NCBI (GEO)",GSE201348,USA,CRC-101-08-1A,Normal,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
CRC-101,"Colorectal Cancer","NCBI (GEO)",GSE201348,USA,CRC-101-09-1A,Normal,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
CRC-101,"Colorectal Cancer","NCBI (GEO)",GSE201348,USA,CRC-101-10-1A,Normal,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
CRC-101,"Colorectal Cancer","NCBI (GEO)",GSE201348,USA,CRC-101-11-1A,Normal,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
CRC-101,"Colorectal Cancer","NCBI (GEO)",GSE201348,USA,CRC-101-12-1A,Normal,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
CRC-101,"Colorectal Cancer","NCBI (GEO)",GSE201348,USA,CRC-101-13-1A,Normal,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
EPN-102,"Pediatric Ependymoma","NCBI (GEO)",GSE206580,USA,EPN-102-01-1C,Tumour,Drop-seq,"<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
EPN-102,"Pediatric Ependymoma","NCBI (GEO)",GSE206580,USA,EPN-102-02-1C,Tumour,Drop-seq,"<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
EPN-102,"Pediatric Ependymoma","NCBI (GEO)",GSE206580,USA,EPN-102-03-1C,Tumour,Drop-seq,"<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
EPN-102,"Pediatric Ependymoma","NCBI (GEO)",GSE206580,USA,EPN-102-04-1C,Tumour,Drop-seq,"<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
EPN-102,"Pediatric Ependymoma","NCBI (GEO)",GSE206580,USA,EPN-102-05-1C,Tumour,Drop-seq,"<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
EPN-102,"Pediatric Ependymoma","NCBI (GEO)",GSE206580,USA,EPN-102-06-1C,Tumour,Drop-seq,"<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
EPN-102,"Pediatric Ependymoma","NCBI (GEO)",GSE206580,USA,EPN-102-07-1C,Tumour,Drop-seq,"<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
EPN-102,"Pediatric Ependymoma","NCBI (GEO)",GSE206580,USA,EPN-102-08-1C,Tumour,Drop-seq,"<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
SACC-103,"Salivary Adenoid Cystic Carcinoma","NCBI (GEO)",GSE217084,CHN,SACC-103-01-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
SACC-103,"Salivary Adenoid Cystic Carcinoma","NCBI (GEO)",GSE217084,CHN,SACC-103-02-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
SACC-103,"Salivary Adenoid Cystic Carcinoma","NCBI (GEO)",GSE217084,CHN,SACC-103-03-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
SACC-103,"Salivary Adenoid Cystic Carcinoma","NCBI (GEO)",GSE217084,CHN,SACC-103-04-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
SACC-103,"Salivary Adenoid Cystic Carcinoma","NCBI (GEO)",GSE217084,CHN,SACC-103-05-1A,Normal,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
SACC-103,"Salivary Adenoid Cystic Carcinoma","NCBI (GEO)",GSE217084,CHN,SACC-103-06-1A,Normal,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
VS-105,"Sporadic Vestibular Schwannomas","NCBI (GEO)",GSE216783,USA,VS-105-01-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
VS-105,"Sporadic Vestibular Schwannomas","NCBI (GEO)",GSE216783,USA,VS-105-02-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
VS-105,"Sporadic Vestibular Schwannomas","NCBI (GEO)",GSE216783,USA,VS-105-03-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
VS-105,"Sporadic Vestibular Schwannomas","NCBI (GEO)",GSE216783,USA,VS-105-04-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
VS-105,"Sporadic Vestibular Schwannomas","NCBI (GEO)",GSE216783,USA,VS-105-05-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
VS-105,"Sporadic Vestibular Schwannomas","NCBI (GEO)",GSE216783,USA,VS-105-06-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
VS-105,"Sporadic Vestibular Schwannomas","NCBI (GEO)",GSE216783,USA,VS-105-07-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
VS-105,"Sporadic Vestibular Schwannomas","NCBI (GEO)",GSE216783,USA,VS-105-08-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
VS-105,"Sporadic Vestibular Schwannomas","NCBI (GEO)",GSE216783,USA,VS-105-09-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
VS-105,"Sporadic Vestibular Schwannomas","NCBI (GEO)",GSE216783,USA,VS-105-10-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
VS-105,"Sporadic Vestibular Schwannomas","NCBI (GEO)",GSE216783,USA,VS-105-11-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
VS-105,"Sporadic Vestibular Schwannomas","NCBI (GEO)",GSE216783,USA,VS-105-12-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
VS-105,"Sporadic Vestibular Schwannomas","NCBI (GEO)",GSE216783,USA,VS-105-13-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
VS-105,"Sporadic Vestibular Schwannomas","NCBI (GEO)",GSE216783,USA,VS-105-14-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
VS-105,"Sporadic Vestibular Schwannomas","NCBI (GEO)",GSE216783,USA,VS-105-15-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
PDAC-106,"Pancreatic Ductal Adenocarcinoma","NGDC (GSA-human)",PRJCA016878,CHN,PDAC-106-01-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
PDAC-106,"Pancreatic Ductal Adenocarcinoma","NGDC (GSA-human)",PRJCA016878,CHN,PDAC-106-02-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
PDAC-106,"Pancreatic Ductal Adenocarcinoma","NGDC (GSA-human)",PRJCA016878,CHN,PDAC-106-03-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
PDAC-106,"Pancreatic Ductal Adenocarcinoma","NGDC (GSA-human)",PRJCA016878,CHN,PDAC-106-04-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
PDAC-106,"Pancreatic Ductal Adenocarcinoma","NGDC (GSA-human)",PRJCA016878,CHN,PDAC-106-05-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
PDAC-106,"Pancreatic Ductal Adenocarcinoma","NGDC (GSA-human)",PRJCA016878,CHN,PDAC-106-06-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
PDAC-106,"Pancreatic Ductal Adenocarcinoma","NGDC (GSA-human)",PRJCA016878,CHN,PDAC-106-07-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
PDAC-106,"Pancreatic Ductal Adenocarcinoma","NGDC (GSA-human)",PRJCA016878,CHN,PDAC-106-08-1A,Normal,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
BRCA-107,"Invasive Breast Carcinoma","ArrayExpress (EBI)",E-MTAB-10607,CHE,BRCA-107-01-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
BRCA-107,"Invasive Breast Carcinoma","ArrayExpress (EBI)",E-MTAB-10607,CHE,BRCA-107-02-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
BRCA-107,"Invasive Breast Carcinoma","ArrayExpress (EBI)",E-MTAB-10607,CHE,BRCA-107-03-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
BRCA-107,"Invasive Breast Carcinoma","ArrayExpress (EBI)",E-MTAB-10607,CHE,BRCA-107-04-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
BRCA-107,"Invasive Breast Carcinoma","ArrayExpress (EBI)",E-MTAB-10607,CHE,BRCA-107-05-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
BRCA-107,"Invasive Breast Carcinoma","ArrayExpress (EBI)",E-MTAB-10607,CHE,BRCA-107-06-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
BRCA-107,"Invasive Breast Carcinoma","ArrayExpress (EBI)",E-MTAB-10607,CHE,BRCA-107-07-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
BRCA-107,"Invasive Breast Carcinoma","ArrayExpress (EBI)",E-MTAB-10607,CHE,BRCA-107-08-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
BRCA-107,"Invasive Breast Carcinoma","ArrayExpress (EBI)",E-MTAB-10607,CHE,BRCA-107-09-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
BRCA-107,"Invasive Breast Carcinoma","ArrayExpress (EBI)",E-MTAB-10607,CHE,BRCA-107-10-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
BRCA-107,"Invasive Breast Carcinoma","ArrayExpress (EBI)",E-MTAB-10607,CHE,BRCA-107-11-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
BRCA-107,"Invasive Breast Carcinoma","ArrayExpress (EBI)",E-MTAB-10607,CHE,BRCA-107-12-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
BRCA-107,"Invasive Breast Carcinoma","ArrayExpress (EBI)",E-MTAB-10607,CHE,BRCA-107-13-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
BRCA-107,"Invasive Breast Carcinoma","ArrayExpress (EBI)",E-MTAB-10607,CHE,BRCA-107-14-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
GBM-108,Glioma,"ArrayExpress (EBI)","E-MTAB-12528 ",GBR,GBM-108-01-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
GBM-108,Glioma,"ArrayExpress (EBI)","E-MTAB-12528 ",GBR,GBM-108-02-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
GBM-108,Glioma,"ArrayExpress (EBI)","E-MTAB-12528 ",GBR,GBM-108-03-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
GBM-108,Glioma,"ArrayExpress (EBI)","E-MTAB-12528 ",GBR,GBM-108-04-1A,Tumour,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
GBM-108,Glioma,"ArrayExpress (EBI)","E-MTAB-12528 ",GBR,GBM-108-05-1A,PBMC,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
GBM-108,Glioma,"ArrayExpress (EBI)","E-MTAB-12528 ",GBR,GBM-108-06-1A,PBMC,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
GBM-108,Glioma,"ArrayExpress (EBI)","E-MTAB-12528 ",GBR,GBM-108-07-1A,PBMC,"10X Genomics","<img src=""/cancerscem/img/transcriptome-analysis-icon.png"" class=""image-icon"">","<img src=""/cancerscem/img/metabolic-profile-icon.png"" class=""image-icon"">"
