Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,Specimen_Name,SRA Study
SRR24707847,AMPLICON,589,41987792,PRJNA975142,SAMN35310840,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",19701881,FRED HUTCH,missing,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,not applicable,SRX20486483,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n716-s506,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m81n716-s506,6553STA-RTO,SRP438987
SRR24707848,AMPLICON,589,35147146,PRJNA975142,SAMN35310839,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",16525940,FRED HUTCH,missing,public,"run.zq,fastq,sra","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,not applicable,SRX20486482,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n716-s505,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m81n716-s505,6553STA-LTO,SRP438987
SRR24707850,AMPLICON,590,64011831,PRJNA975142,SAMN35310838,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",29987507,FRED HUTCH,missing,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,not applicable,SRX20486480,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n716-s503,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m81n716-s503,6536TUE-RTO,SRP438987
SRR24707851,AMPLICON,593,5271044,PRJNA975142,SAMN35310837,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",2866206,FRED HUTCH,missing,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,not applicable,SRX20486479,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n716-s502,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m81n716-s502,6536TUE-LTO,SRP438987
SRR24707855,AMPLICON,599,137938,PRJNA975142,SAMN35310833,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",154215,FRED HUTCH,missing,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,not applicable,SRX20486475,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n715-s511,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m81n715-s511,NTC_m81_1H12,SRP438987
SRR24707859,AMPLICON,592,26277415,PRJNA975142,SAMN35310829,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",14631114,FRED HUTCH,missing,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX20486471,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n714-s517,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m81n714-s517,9891SCH-RTO,SRP438987
SRR24707860,AMPLICON,592,3281956,PRJNA975142,SAMN35310172,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",2128396,FRED HUTCH,missing,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,not applicable,SRX20486470,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m69n706-s517,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m69n706-s517,1922BUR-LOV,SRP438987
SRR24707861,AMPLICON,590,31029156,PRJNA975142,SAMN35310828,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",15705371,FRED HUTCH,missing,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,not applicable,SRX20486469,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n714-s516,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m81n714-s516,9891SCH-LTO,SRP438987
SRR24707862,AMPLICON,590,145638188,PRJNA975142,SAMN35310827,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",73560301,FRED HUTCH,missing,public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,not applicable,SRX20486468,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n714-s515,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m81n714-s515,9796WYN-RTO,SRP438987
SRR24707863,AMPLICON,590,178999934,PRJNA975142,SAMN35310826,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",90099104,FRED HUTCH,missing,public,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,not applicable,SRX20486467,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n714-s513,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m81n714-s513,9796WYN-LTO,SRP438987
SRR24707864,AMPLICON,592,46983404,PRJNA975142,SAMN35310825,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",25208522,FRED HUTCH,missing,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,not applicable,SRX20486466,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n714-s511,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m81n714-s511,6283DUG-RTO,SRP438987
SRR24707865,AMPLICON,590,33930592,PRJNA975142,SAMN35310824,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",16789634,FRED HUTCH,missing,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,not applicable,SRX20486465,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n714-s510,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m81n714-s510,6283DUG-LTO,SRP438987
SRR24707867,AMPLICON,590,119878691,PRJNA975142,SAMN35310758,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",55471046,FRED HUTCH,missing,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX20486463,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n705-s518,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m81n705-s518,6198MAD-LTO,SRP438987
SRR24707868,AMPLICON,598,8438874,PRJNA975142,SAMN35310757,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",5149863,FRED HUTCH,missing,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,not applicable,SRX20486462,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n705-s517,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m81n705-s517,6057PAO-RTO,SRP438987
SRR24707869,AMPLICON,596,10600601,PRJNA975142,SAMN35310756,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",6316101,FRED HUTCH,missing,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,not applicable,SRX20486461,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n705-s516,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m81n705-s516,6057PAO-LTO,SRP438987
SRR24707870,AMPLICON,590,19267562,PRJNA975142,SAMN35310755,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",9227716,FRED HUTCH,missing,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,not applicable,SRX20486460,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n705-s515,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m81n705-s515,5667WIL-RTO,SRP438987
SRR24707871,AMPLICON,590,28084551,PRJNA975142,SAMN35310754,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",12949437,FRED HUTCH,missing,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX20486459,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n705-s513,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m81n705-s513,5667WIL-LTO,SRP438987
SRR24707872,AMPLICON,597,2834817,PRJNA975142,SAMN35310753,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",1840976,FRED HUTCH,missing,public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,not applicable,SRX20486458,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n705-s511,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m81n705-s511,3266PUT-LTO,SRP438987
SRR24707873,AMPLICON,590,29583585,PRJNA975142,SAMN35310752,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",14420661,FRED HUTCH,missing,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,not applicable,SRX20486457,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n705-s510,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m81n705-s510,3154KES-RTO,SRP438987
SRR24707874,AMPLICON,590,52016049,PRJNA975142,SAMN35310751,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",24069325,FRED HUTCH,missing,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,not applicable,SRX20486456,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n705-s508,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m81n705-s508,3154KES-LTO,SRP438987
SRR24707875,AMPLICON,590,130962480,PRJNA975142,SAMN35310750,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",63091632,FRED HUTCH,missing,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,not applicable,SRX20486455,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n705-s507,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m81n705-s507,3154ALI-RTO,SRP438987
SRR24707876,AMPLICON,590,81032841,PRJNA975142,SAMN35310749,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",37772702,FRED HUTCH,missing,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,not applicable,SRX20486454,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n705-s506,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m81n705-s506,3154ALI-LTO,SRP438987
SRR24707895,AMPLICON,579,346007,PRJNA975142,SAMN35310668,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",244686,FRED HUTCH,missing,public,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,not applicable,SRX20486435,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m80n726-s518,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m80n726-s518,NTC_m80_4E9,SRP438987
SRR24707896,AMPLICON,588,389124,PRJNA975142,SAMN35310667,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",286326,FRED HUTCH,missing,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX20486434,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m80n726-s513,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m80n726-s513,NTC_m80_4A9,SRP438987
SRR24707897,AMPLICON,596,11612993,PRJNA975142,SAMN35310666,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",6113549,FRED HUTCH,missing,public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,not applicable,SRX20486433,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m80n726-s511,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m80n726-s511,4753HIL-Port1,SRP438987
SRR24707906,AMPLICON,599,1526281,PRJNA975142,SAMN35310658,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",900310,FRED HUTCH,missing,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,not applicable,SRX20486424,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m80n724-s522,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m80n724-s522,DB CTL-49,SRP438987
SRR24707907,AMPLICON,590,21086339,PRJNA975142,SAMN35310657,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",9956020,FRED HUTCH,missing,public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,not applicable,SRX20486423,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m80n724-s521,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m80n724-s521,9891SCH-PG,SRP438987
SRR24707908,AMPLICON,595,104659263,PRJNA975142,SAMN35310656,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",53807669,FRED HUTCH,missing,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,not applicable,SRX20486422,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m80n724-s520,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m80n724-s520,9796WYN-PG,SRP438987
SRR24707911,AMPLICON,591,10348543,PRJNA975142,SAMN35310653,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",5036144,FRED HUTCH,missing,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,not applicable,SRX20486419,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m80n724-s515,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m80n724-s515,8744CRO-PG,SRP438987
SRR24707917,AMPLICON,591,242437999,PRJNA975142,SAMN35310583,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",111486367,FRED HUTCH,missing,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,not applicable,SRX20486413,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m80n716-s520,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m80n716-s520,7630BLA-PG,SRP438987
SRR24707923,AMPLICON,591,164890761,PRJNA975142,SAMN35310578,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",78038214,FRED HUTCH,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,not applicable,SRX20486407,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m80n716-s513,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m80n716-s513,7169FIE-PG,SRP438987
SRR24707924,AMPLICON,599,9106624,PRJNA975142,SAMN35310577,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",4932490,FRED HUTCH,missing,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,not applicable,SRX20486406,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m80n716-s511,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m80n716-s511,4905KAY-AIR,SRP438987
SRR24707929,AMPLICON,599,5987086,PRJNA975142,SAMN35310572,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",3241220,FRED HUTCH,missing,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,not applicable,SRX20486401,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m80n716-s505,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m80n716-s505,3720STA-AIR,SRP438987
SRR24707930,AMPLICON,474,2442644,PRJNA975142,SAMN35310571,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",1351055,FRED HUTCH,missing,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,not applicable,SRX20486400,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m80n716-s503,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m80n716-s503,3450MOR-AIR,SRP438987
SRR24707931,AMPLICON,596,1166357,PRJNA975142,SAMN35310570,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",686115,FRED HUTCH,missing,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,not applicable,SRX20486399,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m80n716-s502,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m80n716-s502,3449IML-AIR,SRP438987
SRR24707932,AMPLICON,589,46415551,PRJNA975142,SAMN35310569,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",21213542,FRED HUTCH,missing,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX20486398,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m80n715-s522,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m80n715-s522,6934HAN-PG,SRP438987
SRR24707936,AMPLICON,590,23470884,PRJNA975142,SAMN35310566,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",11029010,FRED HUTCH,missing,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,not applicable,SRX20486394,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m80n715-s517,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m80n715-s517,6283DUG-PG,SRP438987
SRR24707937,AMPLICON,592,93804281,PRJNA975142,SAMN35310565,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",45183773,FRED HUTCH,missing,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,not applicable,SRX20486393,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m80n715-s516,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m80n715-s516,6236GOL-PG,SRP438987
SRR24707938,AMPLICON,590,28593546,PRJNA975142,SAMN35310218,"MIGS/MIMS/MIMARKS.human-vaginal,MIMARKS.survey",15075972,FRED HUTCH,missing,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX20486392,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m69n712-s517,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m69n712-s517,1426WIL-LFT,SRP438987
SRR24707939,AMPLICON,596,11018503,PRJNA975142,SAMN35310217,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",6705181,FRED HUTCH,missing,public,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,not applicable,SRX20486391,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m69n712-s516,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m69n712-s516,0897MUR-LFT,SRP438987
SRR24707940,AMPLICON,596,10916730,PRJNA975142,SAMN35310216,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",6651994,FRED HUTCH,missing,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX20486390,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m69n712-s515,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m69n712-s515,9914DAN-ROV,SRP438987
SRR24707941,AMPLICON,598,2946143,PRJNA975142,SAMN35310215,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",1938842,FRED HUTCH,missing,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,not applicable,SRX20486389,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m69n712-s513,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m69n712-s513,9770MEY-LOV,SRP438987
SRR24707942,AMPLICON,598,146063,PRJNA975142,SAMN35310214,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",166502,FRED HUTCH,missing,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,not applicable,SRX20486388,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m69n712-s511,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m69n712-s511,DB CTL-21,SRP438987
SRR24707943,AMPLICON,598,213151,PRJNA975142,SAMN35310213,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",203041,FRED HUTCH,missing,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,not applicable,SRX20486387,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m69n712-s510,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m69n712-s510,DB CTL-14,SRP438987
SRR24707958,AMPLICON,589,49583154,PRJNA975142,SAMN35310199,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",25677165,FRED HUTCH,missing,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,not applicable,SRX20486372,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m69n711-s513,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m69n711-s513,8343WIL-ROV,SRP438987
